idhspid,bidx,country_str,dhs_code,kidbirthmo,kidbirthyr,precip_12m,z_precip_12m,n_months_matched,n_years_avg
   34001    15331111  4,1,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15331131  2,1,HN,15,2,2002,115.1654173717083,-.311525683790544,12,15
   34001    15331161  2,1,HN,15,1,2005,126.4648546390968,-.0557355783347321,12,15
   34001    15331161  2,2,HN,15,3,2003,125.858032904735,.0079787014396762,12,15
   34001    15341 11  2,1,HN,15,1,2005,126.4648546390968,-.0557355783347321,12,15
   34001    15341 11  2,2,HN,15,7,2002,110.6945007267595,-.3964284671490311,12,15
   34001    15341 31  1,1,HN,15,12,2004,128.251475728824,.0286770467475416,12,15
   34001    15341 41  2,1,HN,15,9,2003,126.8142542540804,-.0093560310533419,12,15
   34001    15341 51  2,1,HN,15,3,2003,125.858032904735,.0079787014396762,12,15
   34001    15341 61  2,1,HN,15,1,2006,159.2317250131978,.9102766633747459,12,15
   34001    15341 71  2,1,HN,15,11,2002,121.05993080576,-.2002885705208282,12,15
   34001    15341 91  1,1,HN,15,7,2003,124.217180094659,-.0513299094067457,12,15
   34001    15341141  2,1,HN,15,12,2005,146.4499788543765,.4845848207543988,12,15
   34001    15341141  2,2,HN,15,10,2003,127.1487091776346,.0004778709385935,12,15
   34001    15341151  2,1,HN,15,10,2002,115.743314891633,-.2866630820666251,12,15
   34001    15341151  2,2,HN,15,2,2001,124.6208943985936,-.1914742384139239,12,15
   34001    15341161  4,1,HN,15,7,2002,110.6945007267595,-.3964284671490312,12,15
   34001    15341171  2,1,HN,15,3,2003,125.858032904735,.0079787014396762,12,15
   34001    15351 31  2,1,HN,15,6,2005,132.610291892495,.2164922202581957,12,15
   34001    15351 91  2,1,HN,15,12,2005,146.4499788543765,.4845848207543988,12,15
   34001    15351111  2,1,HN,15,1,2003,121.2010306568707,-.3469029052995387,12,15
   34001    15351121  2,1,HN,15,6,2002,114.2872047163261,-.325386995077692,12,15
   34001    15351141  2,1,HN,15,4,2005,129.9584339061849,.2050481912527065,12,15
   34001    15351141  2,2,HN,15,4,2002,114.7130842371125,-.3477067407071059,12,15
   34001    15351161  4,1,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15351171  2,1,HN,15,11,2003,127.3003137557747,.0030009615042271,12,15
   34001    15351171  2,2,HN,15,2,2002,115.1654173717083,-.311525683790544,12,15
   34001    15351201  9,1,HN,15,4,2004,127.3842923255879,-.0513526559672409,12,15
   34001    15351201  9,2,HN,15,9,2002,113.7393280835581,-.3499603984123705,12,15
   34001    15361 21  2,1,HN,15,5,2005,129.4220506056027,.1688659376852316,12,15
   34001    15361 21  2,2,HN,15,12,2002,128.5698067745021,-.0639869068569256,12,15
   34001    15361 31  2,1,HN,15,7,2003,124.217180094659,-.0513299094067457,12,15
   34001    15361 31  2,2,HN,15,11,2001,116.8469529165026,-.2414654140810235,12,15
   34001    15361 41  7,1,HN,15,12,2005,146.4499788543765,.4845848207543988,12,15
   34001    15361 51  2,1,HN,15,12,2004,128.251475728824,.0286770467475416,12,15
   34001    15361 51  2,2,HN,15,5,2001,124.3085325410712,-.2072415782634115,12,15
   34001    15361 61  2,1,HN,15,5,2001,124.3085325410713,-.2072415782634116,12,15
   34001    15361 81  2,1,HN,15,10,2002,115.743314891633,-.2866630820666252,12,15
   34001    15361 91  2,1,HN,15,9,2001,132.8539561795961,.0775392739706195,12,15
   34001    15361121  2,1,HN,15,1,2002,115.7481231731573,-.2787204519445103,12,15
   34001    15361131  3,1,HN,15,3,2004,128.4971573984326,.0321345781984086,12,15
   34001    15361131  3,2,HN,15,7,2002,110.6945007267595,-.3964284671490312,12,15
   34001    15361161  1,1,HN,15,1,2001,125.1587656830069,-.1612978473834419,12,15
   34001    15361171  2,1,HN,15,3,2005,129.8213245391551,.1943335383274386,12,15
   34001    15361171  2,2,HN,15,9,2003,126.8142542540804,-.0093560310533418,12,15
   34001    15361171  2,3,HN,15,11,2001,116.8469529165026,-.2414654140810235,12,15
   34001    15361191  2,1,HN,15,2,2003,123.3505033544733,-.204502465814091,12,15
   34001    15361191  6,1,HN,15,12,2004,128.251475728824,.0286770467475416,12,15
   34001    15361201  2,1,HN,15,8,2004,127.857253262852,.0079050656908759,12,15
   34001    15371 31  2,1,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15371 31  2,2,HN,15,12,2001,112.3732365748706,-.3226435865055751,12,15
   34001    15371 31  4,1,HN,15,4,2005,129.9584339061848,.2050481912527065,12,15
   34001    15371 31  4,2,HN,15,8,2001,140.4903914776267,.198914360782179,12,15
   34001    15371 41  2,1,HN,15,12,2004,128.251475728824,.0286770467475416,12,15
   34001    15371 41  2,2,HN,15,8,2002,109.3319830320761,-.4212779594868183,12,15
   34001    15371 51  2,1,HN,15,11,2002,121.05993080576,-.2002885705208282,12,15
   34001    15371 51  2,2,HN,15,5,2001,124.3085325410713,-.2072415782634116,12,15
   34001    15371 61  8,1,HN,15,7,2003,124.217180094659,-.0513299094067457,12,15
   34001    15371 71  2,1,HN,15,11,2004,128.8300842968966,.0390072683579683,12,15
   34001    15371 71  2,2,HN,15,12,2001,112.3732365748706,-.3226435865055751,12,15
   34001    15371 81  2,1,HN,15,2,2004,130.241089703326,.1844004282071607,12,15
   34001    15371 81  2,2,HN,15,9,2001,132.8539561795961,.0775392739706195,12,15
   34001    15371101  1,1,HN,15,12,2002,128.5698067745021,-.0639869068569256,12,15
   34001    15371111  2,1,HN,15,4,2006,155.0952933404696,.6073788464822849,12,15
   34001    15371111  2,2,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15371141  2,1,HN,15,4,2003,125.6837024023085,-.0050793604591714,12,15
   34001    15371181  9,1,HN,15,12,2002,128.5698067745022,-.0639869068569256,12,15
   34001    15371191  2,1,HN,15,6,2001,123.0367603797366,-.2250046904125806,12,15
   34001    15381 11  2,1,HN,15,9,2002,113.7393280835582,-.3499603984123705,12,15
   34001    15381 21  2,1,HN,15,10,2004,129.4207410586145,.0489148606773848,12,15
   34001    15381 21  2,2,HN,15,7,2002,110.6945007267595,-.3964284671490311,12,15
   34001    15381 31  7,1,HN,15,2,2005,127.661085753154,.0263160876755636,12,15
   34001    15381 41  2,1,HN,15,1,2001,125.1587656830069,-.1612978473834419,12,15
   34001    15381 51  3,1,HN,15,11,2005,146.1388375764025,.4790272230919254,12,15
   34001    15381 61  7,1,HN,15,4,2002,114.7130842371125,-.3477067407071059,12,15
   34001    15381 81  2,1,HN,15,10,2004,129.4207410586145,.0489148606773847,12,15
   34001    15381 81  2,2,HN,15,2,2003,123.3505033544733,-.204502465814091,12,15
   34001    15381121  2,1,HN,15,5,2002,115.2825269973555,-.3114473084969737,12,15
   34001    15381121  6,1,HN,15,4,2005,129.9584339061849,.2050481912527064,12,15
   34001    15381121  6,2,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15381131  2,1,HN,15,11,2004,128.8300842968966,.0390072683579683,12,15
   34001    15381151  2,1,HN,15,9,2005,144.8525433681454,.4585582129232162,12,15
   34001    15381151  2,2,HN,15,8,2002,109.3319830320761,-.4212779594868182,12,15
   34001    15381171  2,1,HN,15,12,2002,128.5698067745021,-.0639869068569256,12,15
   34001    15381201 10,1,HN,15,1,2004,130.4896010611385,.2014720904495809,12,15
   34001    15381201 10,2,HN,15,1,2002,115.7481231731573,-.2787204519445103,12,15
   34001    15391 11  2,1,HN,15,3,2002,113.9869785334764,-.4011786814981572,12,15
   34001    15391 21  2,1,HN,15,3,2003,125.858032904735,.0079787014396762,12,15
   34001    15391 21  2,2,HN,15,5,2001,124.3085325410713,-.2072415782634116,12,15
   34001    15391 41  2,1,HN,15,8,2005,145.8970447764033,.476529951612101,12,15
   34001    15391 41  2,2,HN,15,10,2002,115.743314891633,-.2866630820666252,12,15
   34001    15391 51  3,1,HN,15,6,2003,127.8600038216782,.0174980556384312,12,15
   34001    15391 61  2,1,HN,15,2,2003,123.3505033544733,-.204502465814091,12,15
   34001    15391101  2,1,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15391161  3,1,HN,15,1,2003,121.2010306568707,-.3469029052995387,12,15
   34001    15391171  2,1,HN,15,8,2005,145.8970447764033,.4765299516121012,12,15
   34001    15391181  1,1,HN,15,8,2001,140.4903914776267,.198914360782179,12,15
   34001    15391201  5,1,HN,15,11,2001,116.8469529165026,-.2414654140810236,12,15
   34001    15401 31  2,1,HN,15,11,2005,146.1388375764025,.4790272230919255,12,15
   34001    15401 31  2,2,HN,15,5,2002,115.2825269973555,-.3114473084969738,12,15
   34001    15401 51  1,1,HN,15,10,2001,129.668555110159,-.0177974554119048,12,15
   34001    15401 61  2,1,HN,15,4,2003,125.6837024023085,-.0050793604591714,12,15
   34001    15401 81  2,1,HN,15,2,2006,154.1819025348456,.5368843401664133,12,15
   34001    15401 81  2,2,HN,15,2,2003,123.3505033544734,-.204502465814091,12,15
   34001    15401 81  2,3,HN,15,9,2001,132.8539561795961,.0775392739706195,12,15
   34001    15401111  2,1,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15401121  2,1,HN,15,3,2004,128.4971573984326,.0321345781984086,12,15
   34001    15401171  1,1,HN,15,6,2003,127.8600038216782,.0174980556384312,12,15
   34001    15411 11  1,1,HN,15,3,2006,151.8290675584633,.3538297625293353,12,15
   34001    15411 11  1,2,HN,15,6,2001,123.0367603797366,-.2250046904125806,12,15
   34001    15411 31  2,1,HN,15,8,2001,140.4903914776267,.198914360782179,12,15
   34001    15411 61  2,1,HN,15,4,2005,129.9584339061849,.2050481912527064,12,15
   34001    15411 71  2,1,HN,15,8,2001,140.4903914776267,.198914360782179,12,15
   34001    15411 91  9,1,HN,15,8,2005,145.8970447764033,.4765299516121011,12,15
   34001    15411 91 12,1,HN,15,10,2003,127.1487091776346,.0004778709385935,12,15
   34001    15411 91 12,2,HN,15,6,2002,114.2872047163261,-.325386995077692,12,15
   34001    15411111  2,1,HN,15,6,2004,123.908351367764,-.0678634160390959,12,15
   34001    15411111  2,2,HN,15,7,2001,139.1987449960194,.1760963107050351,12,15
   34001    15411121  2,1,HN,15,1,2005,126.4648546390968,-.0557355783347321,12,15
   34001    15411121  2,2,HN,15,3,2002,113.9869785334764,-.4011786814981572,12,15
   34001    15411141  2,1,HN,15,6,2001,123.0367603797366,-.2250046904125806,12,15
   34001    15411151  2,1,HN,15,2,2004,130.241089703326,.1844004282071608,12,15
   34001    15411151  2,2,HN,15,3,2002,113.9869785334764,-.4011786814981572,12,15
   34001    15411161  2,1,HN,15,1,2006,159.2317250131978,.9102766633747459,12,15
   34001    15411161  2,2,HN,15,11,2003,127.3003137557747,.0030009615042271,12,15
   34001    15411171  4,1,HN,15,10,2005,144.7884832221754,.456273273984674,12,15
   34001    15411171  4,2,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15421 11  1,1,HN,15,11,2004,128.8300842968966,.0390072683579683,12,15
   34001    15421 41  2,1,HN,15,7,2005,144.2008378349147,.4382817170832551,12,15
   34001    15421 41  2,2,HN,15,7,2003,124.217180094659,-.0513299094067457,12,15
   34001    15421 51  2,1,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15421 61  2,1,HN,15,8,2004,127.857253262852,.0079050656908759,12,15
   34001    15421 92  2,1,HN,15,7,2005,144.2008378349147,.4382817170832551,12,15
   34001    15421121  2,1,HN,15,1,2006,159.2317250131978,.9102766633747459,12,15
   34001    15421121  2,2,HN,15,3,2003,125.858032904735,.0079787014396762,12,15
   34001    15421171  1,1,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15421171  1,2,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15421191  2,1,HN,15,1,2006,159.2317250131978,.910276663374746,12,15
   34001    15421191  2,2,HN,15,9,2003,126.8142542540804,-.0093560310533419,12,15
   34001    15421191  2,3,HN,15,2,2002,115.1654173717083,-.311525683790544,12,15
   34001    15421201  2,1,HN,15,5,2005,129.4220506056027,.1688659376852316,12,15
   34001    15431 21  3,1,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
   34001    15431 51  2,1,HN,15,6,2005,132.610291892495,.2164922202581957,12,15
   34001    15431 51  2,2,HN,15,10,2002,115.743314891633,-.2866630820666251,12,15
   34001    15431 91  1,1,HN,15,8,2002,109.3319830320761,-.4212779594868183,12,15
   34001    15431101  2,1,HN,15,9,2003,126.8142542540804,-.0093560310533419,12,15
   34001    15431121  2,1,HN,15,12,2005,146.4499788543764,.484584820754399,12,15
   34001    15431151  6,1,HN,15,5,2005,129.4220506056027,.1688659376852315,12,15
   34001    15431161  2,1,HN,15,8,2005,145.8970447764033,.4765299516121011,12,15
   34001    15431181  2,1,HN,15,3,2006,151.8290675584633,.3538297625293353,12,15
   34001    15431182  2,1,HN,15,11,2002,121.05993080576,-.2002885705208281,12,15
   34001    15431191  2,1,HN,15,12,2003,126.2783258203466,-.0151618570493,12,15
   34001    15431201  2,1,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15441 41  2,1,HN,15,6,2003,127.8600038216782,.0174980556384312,12,15
   34001    15441 51  2,1,HN,15,1,2006,159.2317250131979,.910276663374746,12,15
   34001    15441 51  2,2,HN,15,3,2004,128.4971573984326,.0321345781984086,12,15
   34001    15441 51 11,1,HN,15,12,2005,146.4499788543765,.4845848207543988,12,15
   34001    15441101  2,1,HN,15,11,2005,146.1388375764025,.4790272230919255,12,15
   34001    15441111  2,1,HN,15,7,2002,110.6945007267595,-.3964284671490311,12,15
   34001    15441121  2,1,HN,15,4,2002,114.7130842371125,-.3477067407071059,12,15
   34001    15441141  2,1,HN,15,12,2005,146.4499788543765,.4845848207543988,12,15
   34001    15441181  1,1,HN,15,1,2002,115.7481231731573,-.2787204519445103,12,15
   34001    15441191  5,1,HN,15,7,2005,144.2008378349147,.4382817170832551,12,15
   34001    15441191  5,2,HN,15,10,2002,115.743314891633,-.2866630820666251,12,15
   34001    15451 11  2,1,HN,15,10,2004,129.4207410586144,.0489148606773847,12,15
   34001    15451 71  2,1,HN,15,11,2004,128.8300842968966,.0390072683579684,12,15
   34001    15451 71  2,2,HN,15,1,2003,121.2010306568707,-.3469029052995387,12,15
   34001    15451101  2,1,HN,15,6,2002,114.2872047163261,-.3253869950776922,12,15
   34001    15451101  2,2,HN,15,3,2001,124.179589358931,-.2251588691359416,12,15
   34001    15451111  2,1,HN,15,4,2005,129.9584339061848,.2050481912527065,12,15
   34001    15451111  2,2,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15451141  2,1,HN,15,8,2005,145.8970447764033,.476529951612101,12,15
   34001    15451141  2,2,HN,15,1,2001,125.1587656830069,-.1612978473834418,12,15
   34001    15451161  2,1,HN,15,2,2004,130.241089703326,.1844004282071608,12,15
   34001    15461 11  2,1,HN,15,4,2001,124.7765120616896,-.1807382059680286,12,15
   34001    15461 41  5,1,HN,15,8,2003,124.9113889606168,-.0385363677969221,12,15
   34001    15461 51  2,1,HN,15,8,2005,145.8970447764033,.4765299516121009,12,15
   34001    15461 51  2,2,HN,15,2,2004,130.241089703326,.1844004282071608,12,15
   34001    15461 51  2,3,HN,15,7,2001,139.1987449960194,.1760963107050351,12,15
   34001    15461 81  2,1,HN,15,12,2001,112.3732365748706,-.3226435865055752,12,15
   34001    15461111  2,1,HN,15,12,2004,128.251475728824,.0286770467475416,12,15
   34001    15461121  2,1,HN,15,12,2002,128.5698067745021,-.0639869068569256,12,15
   34001    15461141  2,1,HN,15,11,2004,128.8300842968966,.0390072683579683,12,15
   34001    15461141  2,2,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15461171  2,1,HN,15,4,2005,129.9584339061848,.2050481912527064,12,15
   34001    15461171  2,2,HN,15,10,2002,115.743314891633,-.2866630820666252,12,15
   34001    15461181  2,1,HN,15,7,2005,144.2008378349147,.4382817170832551,12,15
   34001    15461181  2,2,HN,15,9,2001,132.8539561795961,.0775392739706195,12,15
   34001    15461191  2,1,HN,15,7,2005,144.2008378349147,.4382817170832551,12,15
   34001    15461191  2,2,HN,15,4,2003,125.6837024023085,-.0050793604591714,12,15
   34001    15471 11  2,1,HN,15,12,2004,128.251475728824,.0286770467475416,12,15
   34001    15471 11  2,2,HN,15,3,2003,125.858032904735,.0079787014396762,12,15
   34001    15471 31  2,1,HN,15,7,2004,127.3074388715509,-.0043796528034417,12,15
   34001    15471 31  2,2,HN,15,6,2002,114.2872047163261,-.3253869950776921,12,15
   34001    15471 41  2,1,HN,15,6,2001,123.0367603797366,-.2250046904125806,12,15
   34001    15471 43  2,1,HN,15,9,2005,144.8525433681454,.4585582129232162,12,15
   34001    15471 43  2,2,HN,15,5,2003,125.5124202303262,-.0166150869009575,12,15
   34001    15471 51  2,1,HN,15,9,2004,128.3395037408691,.0161993156597701,12,15
   34001    15471 51  2,2,HN,15,3,2002,113.9869785334765,-.4011786814981572,12,15
   34001    15471 81  2,1,HN,15,11,2004,128.8300842968966,.0390072683579683,12,15
   34001    15471 81  2,2,HN,15,6,2002,114.2872047163261,-.3253869950776921,12,15
   34001    15471111  2,1,HN,15,2,2006,154.1819025348456,.5368843401664132,12,15
   34001    15471121  5,1,HN,15,3,2006,151.8290675584633,.3538297625293354,12,15
   34001    15471141  2,1,HN,15,2,2004,130.241089703326,.1844004282071608,12,15
   34001    15471141  2,2,HN,15,6,2002,114.2872047163261,-.3253869950776921,12,15
   34001    15471151  2,1,HN,15,12,2003,126.2783258203466,-.0151618570493,12,15
   34001    15471151  2,2,HN,15,9,2001,132.8539561795961,.0775392739706195,12,15
   34001    15471171  1,1,HN,15,12,2001,112.3732365748706,-.3226435865055751,12,15
   34001    15471181  7,1,HN,15,12,2005,146.4499788543765,.4845848207543988,12,15
   34001    15471181  7,2,HN,15,10,2002,115.743314891633,-.2866630820666251,12,15
   34001    15471191  5,1,HN,15,8,2002,109.3319830320761,-.4212779594868183,12,15
   34001    15481 31  2,1,HN,15,6,2003,127.8600038216782,.0174980556384312,12,15
   34001    15481 31  6,1,HN,15,6,2004,123.908351367764,-.0678634160390959,12,15
   34001    15481 51  2,1,HN,15,11,2001,116.8469529165026,-.2414654140810235,12,15
   34001    15481131  2,1,HN,15,2,2005,127.661085753154,.0263160876755636,12,15
   34001    15481131  2,2,HN,15,1,2003,121.2010306568707,-.3469029052995387,12,15
   34001    15481151  2,1,HN,15,10,2005,144.7884832221754,.456273273984674,12,15
   34001    15481161  4,1,HN,15,1,2003,121.2010306568707,-.3469029052995387,12,15
   34001    15481161  6,1,HN,15,11,2003,127.3003137557748,.0030009615042271,12,15
   34001    15481171  4,1,HN,15,5,2001,124.3085325410712,-.2072415782634116,12,15
   34001    15491 21  3,1,HN,15,9,2004,128.3395037408691,.0161993156597702,12,15
